STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870422,-9999,24.4,30.3,21.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870423,-9999,24.6,30.9,19.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870424,-9999,28.0,34.4,20.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870425,-9999,27.4,36.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870426,-9999,29.0,37.1,20.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870427,-9999,29.7,37.9,22.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870428,-9999,29.4,37.5,23.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870429,-9999,27.4,34.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870430,-9999,29.8,37.3,22.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870501,-9999,31.6,-9999,23.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870502,-9999,31.9,40.3,24.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870503,-9999,33.2,41.0,25.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870504,-9999,31.2,42.3,24.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870505,-9999,31.2,41.6,25.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870506,-9999,32.1,40.3,23.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870507,-9999,29.5,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870508,-9999,27.8,34.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870509,-9999,29.4,-9999,22.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870510,-9999,30.9,38.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870511,-9999,32.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870512,-9999,30.6,39.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870513,-9999,29.4,37.4,22.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870514,-9999,30.7,36.6,25.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870515,-9999,30.3,38.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870516,-9999,30.7,40.2,23.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870517,-9999,29.3,34.5,23.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870518,-9999,29.6,36.4,24.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870519,-9999,29.5,35.7,22.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870520,-9999,30.4,-9999,24.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870521,-9999,31.6,37.4,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870522,-9999,29.7,34.4,25.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870523,-9999,30.9,36.4,24.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870524,-9999,30.8,-9999,26.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870525,-9999,31.3,37.5,23.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870526,-9999,30.8,37.4,23.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870527,-9999,30.5,37.7,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870528,-9999,31.9,38.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870529,-9999,30.6,36.2,26.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870530,-9999,31.3,36.3,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870531,-9999,30.8,36.3,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870601,-9999,31.4,35.7,25.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870602,-9999,32.1,36.7,27.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870603,-9999,31.4,39.5,26.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870604,-9999,33.2,39.3,26.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870605,-9999,32.9,41.8,26.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870606,-9999,31.9,39.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870607,-9999,30.6,36.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870608,-9999,30.7,36.0,27.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870609,-9999,31.3,36.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870610,-9999,31.3,37.0,27.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870611,-9999,30.0,36.2,26.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870612,-9999,30.3,-9999,24.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870613,-9999,30.2,35.3,24.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870614,-9999,29.2,36.7,23.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870615,-9999,30.2,36.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870616,-9999,31.1,36.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870617,-9999,33.2,41.5,25.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870618,-9999,33.8,40.8,26.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870619,-9999,34.8,41.4,27.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870620,-9999,31.5,36.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870621,-9999,32.3,40.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870622,-9999,32.6,37.6,26.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870623,-9999,31.9,39.1,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870624,-9999,32.7,39.8,26.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870625,-9999,32.1,38.8,25.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870626,-9999,34.3,42.0,27.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870627,-9999,33.7,42.0,27.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870628,-9999,32.6,40.1,26.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870629,-9999,33.5,42.9,25.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870630,-9999,32.2,37.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870701,-9999,33.1,40.3,25.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870702,-9999,31.5,37.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870703,-9999,32.1,40.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870704,-9999,32.3,38.2,25.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870705,-9999,32.6,36.3,25.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870706,-9999,33.2,-9999,26.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870707,-9999,35.7,-9999,28.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870708,-9999,36.7,45.0,29.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870709,-9999,36.4,44.8,30.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870710,-9999,33.2,39.5,27.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870711,-9999,33.4,42.1,27.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870712,-9999,34.2,-9999,28.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870713,-9999,33.6,39.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870714,-9999,33.1,39.5,27.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870715,-9999,34.3,40.2,27.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870716,-9999,33.4,40.2,28.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870717,-9999,34.7,-9999,28.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870718,-9999,33.5,42.2,28.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870719,-9999,32.2,37.6,26.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870720,-9999,33.6,40.6,27.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870721,-9999,36.6,45.8,29.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870722,-9999,36.8,44.6,31.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870723,-9999,35.9,44.6,29.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870724,-9999,36.3,43.2,28.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870725,-9999,35.5,42.6,29.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870726,-9999,35.1,41.3,30.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870727,-9999,35.1,43.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870728,-9999,36.3,41.5,31.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870729,-9999,34.4,38.8,31.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870730,-9999,35.7,40.8,30.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870731,-9999,35.9,41.9,30.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870801,-9999,36.6,41.8,32.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870802,-9999,37.6,43.8,31.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870803,-9999,38.6,45.7,32.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870804,-9999,37.8,43.6,31.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870805,-9999,36.2,43.2,30.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870806,-9999,35.9,42.4,29.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870807,-9999,36.4,43.1,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870808,-9999,34.7,43.1,29.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870809,-9999,36.0,42.8,28.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870810,-9999,36.6,45.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870811,-9999,36.4,43.8,30.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870812,-9999,34.8,39.0,30.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870813,-9999,34.7,-9999,29.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870814,-9999,36.4,45.0,29.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870815,-9999,34.7,40.7,30.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870816,-9999,35.1,40.9,30.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870817,-9999,33.7,38.5,30.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870818,-9999,33.9,40.5,29.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870819,-9999,34.8,-9999,30.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870820,-9999,33.9,37.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870821,-9999,33.1,36.2,30.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870822,-9999,35.1,-9999,30.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870823,-9999,34.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870824,-9999,34.1,38.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870825,-9999,33.4,37.5,28.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870826,-9999,32.5,38.1,28.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870827,-9999,33.7,36.8,30.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870828,-9999,33.4,37.9,30.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870829,-9999,32.5,38.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870830,-9999,32.8,36.4,27.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870831,-9999,33.9,39.5,30.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870901,-9999,33.9,40.6,29.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870902,-9999,34.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870903,-9999,33.9,40.8,28.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870904,-9999,36.2,42.2,29.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870905,-9999,34.7,41.7,29.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870906,-9999,34.7,38.8,28.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870907,-9999,33.6,39.9,29.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870908,-9999,32.7,36.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870909,-9999,32.8,37.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870910,-9999,32.8,39.0,28.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870911,-9999,31.6,35.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870912,-9999,33.3,-9999,27.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870913,-9999,34.2,41.8,28.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870914,-9999,33.2,39.6,28.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870915,-9999,32.8,38.6,28.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870916,-9999,32.4,38.0,25.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870917,-9999,32.7,39.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870918,-9999,32.1,37.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870919,-9999,31.8,37.3,27.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870920,-9999,31.4,38.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870921,-9999,31.6,37.5,26.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870922,-9999,31.5,35.9,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870923,-9999,30.2,-9999,25.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870924,-9999,29.9,35.7,23.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870925,-9999,31.3,40.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870926,-9999,32.6,41.5,25.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870927,-9999,31.5,39.2,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870928,-9999,31.2,37.9,26.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870929,-9999,30.9,37.5,25.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19870930,-9999,32.4,38.2,24.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871001,-9999,30.6,36.5,24.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871002,-9999,30.1,34.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871003,-9999,30.5,35.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871004,-9999,32.0,39.5,24.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871005,-9999,32.3,40.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871006,-9999,31.3,39.7,25.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871007,-9999,31.3,38.0,24.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871008,-9999,30.9,36.6,26.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871009,-9999,30.1,35.7,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871010,-9999,29.4,32.8,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871011,-9999,28.2,32.6,24.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871012,-9999,28.4,-9999,24.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871013,-9999,27.7,36.7,23.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871014,-9999,28.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871015,-9999,28.3,33.2,23.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871016,-9999,28.9,36.5,22.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871017,-9999,27.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871018,-9999,25.5,33.7,18.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871019,-9999,25.6,34.6,16.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871020,-9999,27.2,33.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871021,-9999,26.8,32.9,23.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871022,-9999,27.7,37.2,21.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871023,-9999,27.8,34.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871024,-9999,28.1,35.1,20.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871025,-9999,27.9,34.4,19.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871026,-9999,28.2,36.4,23.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871027,-9999,28.9,36.9,22.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871028,-9999,27.9,32.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871029,-9999,26.8,31.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871030,-9999,26.9,33.4,21.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871031,-9999,26.2,34.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871101,-9999,27.4,35.8,19.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871102,-9999,26.4,34.4,18.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871103,-9999,25.8,34.3,18.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871104,-9999,26.0,31.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871105,-9999,26.9,-9999,22.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871106,-9999,25.8,33.0,20.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871107,-9999,26.4,30.6,20.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871108,-9999,25.7,-9999,19.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871109,-9999,26.1,31.0,20.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871110,-9999,25.3,-9999,20.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871111,-9999,26.1,31.7,20.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871112,-9999,25.4,30.0,21.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871113,-9999,24.6,-9999,19.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871114,-9999,25.3,33.4,18.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871115,-9999,25.5,30.6,19.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871116,-9999,26.0,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871117,-9999,24.8,30.7,20.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871118,-9999,23.9,32.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871119,-9999,21.3,32.4,16.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871120,-9999,21.4,30.6,13.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871121,-9999,21.7,29.5,14.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871122,-9999,23.2,30.4,14.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871123,-9999,23.4,28.2,17.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871124,-9999,22.8,27.4,17.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871125,-9999,22.6,27.4,17.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871126,-9999,22.1,30.1,15.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871127,-9999,21.6,28.0,16.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871128,-9999,22.3,27.9,16.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871129,-9999,21.4,27.2,16.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871130,-9999,21.4,27.2,16.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871201,-9999,20.0,25.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871202,-9999,18.1,24.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871203,-9999,17.6,25.2,10.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871204,-9999,18.2,26.6,10.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871205,-9999,19.1,27.2,9.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871206,-9999,17.7,26.0,10.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871207,-9999,20.4,25.8,14.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871208,-9999,21.9,-9999,17.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871209,-9999,21.3,24.6,16.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871210,-9999,20.9,24.8,15.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871211,-9999,20.3,25.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871212,-9999,18.6,24.0,12.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871213,-9999,18.3,-9999,14.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871214,-9999,18.7,-9999,13.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871215,-9999,19.2,25.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871216,-9999,19.9,25.2,14.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871217,-9999,19.5,24.5,13.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871218,-9999,18.8,-9999,12.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871219,-9999,19.0,27.6,11.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871220,-9999,18.8,28.2,11.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871221,-9999,19.6,27.8,14.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871222,-9999,19.3,28.2,14.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871223,-9999,20.8,27.2,14.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871224,-9999,20.7,27.2,14.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871225,-9999,21.6,-9999,14.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871226,-9999,20.1,25.3,15.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871227,-9999,20.5,27.2,14.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871228,-9999,21.3,28.4,14.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871229,-9999,21.6,26.0,15.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871230,-9999,19.5,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19871231,-9999,17.4,19.1,14.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880101,-9999,17.7,20.8,13.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880102,-9999,17.0,21.8,12.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880103,-9999,17.7,23.1,12.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880104,-9999,16.4,23.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880105,-9999,17.8,22.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880106,-9999,18.0,22.9,13.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880107,-9999,19.3,25.9,14.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880108,-9999,20.3,24.2,15.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880109,-9999,20.0,24.2,15.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880110,-9999,18.2,21.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880111,-9999,18.1,24.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880112,-9999,18.1,26.1,11.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880113,-9999,19.9,-9999,13.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880114,-9999,19.9,22.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880115,-9999,18.3,23.5,12.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880116,-9999,19.9,25.7,15.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880117,-9999,21.1,-9999,15.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880118,-9999,23.6,29.5,18.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880119,-9999,19.2,21.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880120,-9999,17.3,19.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880121,-9999,15.6,20.4,10.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880122,-9999,15.3,20.8,10.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880123,-9999,15.6,20.9,9.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880124,-9999,16.7,-9999,10.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880125,-9999,17.9,25.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880126,-9999,20.1,28.6,12.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880127,-9999,19.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880128,-9999,17.7,21.9,13.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880129,-9999,17.7,-9999,14.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,19880130,-9999,17.6,22.6,12.0
